file,elapsed_time,cpu_percent,gpu_percent,ram_percent,gpu_temperature,technique
ds32_TVAE_ep200_bs100,60.27241110801697,8.721428571428572,15.017857142857142,40.31428571428571,41.25,TVAE
ds32_TVAE_ep200_bs50,87.32899451255798,7.433333333333334,20.641975308641975,40.37901234567901,41.72839506172839,TVAE
ds32_dpgan_epo100_bs100_epi0.1,84.20424842834473,7.292307692307692,24.884615384615383,50.073076923076925,44.47435897435897,DPGAN
ds32_dpgan_epo100_bs100_epi0.5,92.56909894943237,6.838372093023256,22.96511627906977,50.06627906976744,45.48837209302326,DPGAN
ds32_dpgan_epo100_bs100_epi1.0,81.92338943481445,7.419736842105263,25.855263157894736,50.11447368421053,46.5,DPGAN
ds32_dpgan_epo100_bs100_epi10.0,6.443437337875366,7.883333333333333,0.0,49.36666666666667,45.666666666666664,DPGAN
ds32_dpgan_epo100_bs100_epi5.0,91.49651956558228,8.287058823529412,23.176470588235293,50.11764705882353,46.76470588235294,DPGAN
ds32_dpgan_epo100_bs50_epi0.1,161.85154104232788,5.954666666666667,19.76,50.08733333333333,43.61333333333334,DPGAN
ds32_dpgan_epo100_bs50_epi0.5,159.56222295761108,6.236486486486487,19.89864864864865,50.127027027027026,44.0472972972973,DPGAN
ds32_dpgan_epo100_bs50_epi1.0,162.9080696105957,6.349006622516557,19.52980132450331,50.149668874172185,43.93377483443709,DPGAN
ds32_dpgan_epo100_bs50_epi10.0,5.38422703742981,8.12,0.0,49.339999999999996,43.0,DPGAN
ds32_dpgan_epo100_bs50_epi5.0,158.2461473941803,6.57687074829932,20.122448979591837,50.24013605442176,43.82993197278912,DPGAN
ds32_dpgan_epo200_bs100_epi0.1,148.96543383598328,6.290579710144928,28.195652173913043,50.15072463768116,45.833333333333336,DPGAN
ds32_dpgan_epo200_bs100_epi0.5,147.25851440429688,6.297080291970803,28.48175182481752,50.15474452554745,46.5985401459854,DPGAN
ds32_dpgan_epo200_bs100_epi1.0,161.0154709815979,6.224666666666667,26.18,50.157333333333334,46.76,DPGAN
ds32_dpgan_epo200_bs100_epi10.0,5.370023012161255,8.08,0.0,49.379999999999995,46.0,DPGAN
ds32_dpgan_epo200_bs100_epi5.0,158.068500995636,6.558503401360545,26.6734693877551,50.255102040816325,47.197278911564624,DPGAN
ds32_dpgan_epo200_bs50_epi0.1,280.3276870250702,5.670769230769231,22.76153846153846,50.153076923076924,45.15769230769231,DPGAN
ds32_dpgan_epo200_bs50_epi0.5,275.1549425125122,5.528235294117647,23.172549019607843,50.17529411764706,44.60392156862745,DPGAN
ds32_dpgan_epo200_bs50_epi1.0,289.2157962322235,5.586194029850746,22.02238805970149,50.17537313432836,44.473880597014926,DPGAN
ds32_dpgan_epo200_bs50_epi10.0,6.444012403488159,8.1,0.0,49.36666666666667,43.166666666666664,DPGAN
ds32_dpgan_epo200_bs50_epi5.0,299.70499444007874,5.736690647482014,21.20863309352518,50.2705035971223,44.73741007194245,DPGAN
ds32_pategan_epo100_bs100_epi0.1,18.3951575756073,15.935294117647057,5.529411764705882,49.8235294117647,41.0,PATE-GAN
ds32_pategan_epo100_bs100_epi0.5,18.38184142112732,14.81764705882353,6.294117647058823,49.80588235294118,41.0,PATE-GAN
ds32_pategan_epo100_bs100_epi1.0,18.373483419418335,15.976470588235296,6.117647058823529,49.817647058823525,41.0,PATE-GAN
ds32_pategan_epo100_bs100_epi10.0,6.467623472213745,8.033333333333333,0.0,49.4,41.0,PATE-GAN
ds32_pategan_epo100_bs100_epi5.0,127.42749571800232,9.127118644067796,13.847457627118644,50.150000000000006,40.99152542372882,PATE-GAN
ds32_pategan_epo100_bs50_epi0.1,23.669179916381836,12.35,8.818181818181818,49.88636363636363,45.18181818181818,PATE-GAN
ds32_pategan_epo100_bs50_epi0.5,21.516498804092407,14.49,9.9,49.915000000000006,44.0,PATE-GAN
ds32_pategan_epo100_bs50_epi1.0,22.63318920135498,13.266666666666667,9.238095238095237,49.904761904761905,43.714285714285715,PATE-GAN
ds32_pategan_epo100_bs50_epi10.0,6.446853399276733,7.683333333333333,0.0,49.36666666666667,41.0,PATE-GAN
ds32_pategan_epo100_bs50_epi5.0,229.31861758232117,7.807042253521127,14.80281690140845,50.15821596244132,42.31455399061033,PATE-GAN
ds32_pategan_epo200_bs100_epi0.1,18.332377910614014,14.952941176470588,6.529411764705882,49.811764705882354,41.705882352941174,PATE-GAN
ds32_pategan_epo200_bs100_epi0.5,18.36843514442444,15.070588235294117,6.0,49.85294117647059,41.35294117647059,PATE-GAN
ds32_pategan_epo200_bs100_epi1.0,17.273807048797607,16.9375,6.875,49.85,41.375,PATE-GAN
ds32_pategan_epo200_bs100_epi10.0,6.468770742416382,8.049999999999999,0.0,49.38333333333333,41.333333333333336,PATE-GAN
ds32_pategan_epo200_bs100_epi5.0,127.26532578468323,9.148305084745763,13.635593220338983,50.14745762711865,41.88135593220339,PATE-GAN
ds32_pategan_epo200_bs50_epi0.1,24.843852281570435,13.191304347826087,7.913043478260869,49.9304347826087,41.0,PATE-GAN
ds32_pategan_epo200_bs50_epi0.5,25.915326595306396,12.887500000000001,8.458333333333334,49.92916666666667,40.833333333333336,PATE-GAN
ds32_pategan_epo200_bs50_epi1.0,23.684566736221313,13.418181818181818,8.727272727272727,49.936363636363645,40.63636363636363,PATE-GAN
ds32_pategan_epo200_bs50_epi10.0,6.466105699539185,7.75,0.0,49.38333333333333,42.0,PATE-GAN
ds32_pategan_epo200_bs50_epi5.0,240.4023678302765,7.742152466367713,14.251121076233185,50.17174887892377,41.63228699551569,PATE-GAN
ds33_0.1-privateSMOTE3_QI0_knn1_per1,10.513935089111328,61.46999999999999,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn1_per2,11.566075086593628,62.945454545454545,0.0,1.7727272727272727,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn1_per3,12.615261316299438,62.625,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn3_per1,10.4956796169281,60.629999999999995,0.0,1.77,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn3_per2,11.495667934417725,61.45454545454545,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn3_per3,12.632046461105347,61.525,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn5_per1,10.436373949050903,60.56,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn5_per2,11.527533769607544,61.46363636363637,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI0_knn5_per3,12.57146954536438,61.375,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn1_per1,9.430188179016113,63.85555555555556,0.0,1.7777777777777777,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn1_per2,11.544050455093384,61.300000000000004,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn1_per3,11.483283758163452,62.57272727272727,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn3_per1,9.403900146484375,62.17777777777778,0.0,1.7777777777777777,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn3_per2,11.576784610748291,60.54545454545455,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn3_per3,12.5984525680542,61.050000000000004,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn5_per1,10.473699808120728,61.279999999999994,0.0,1.78,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn5_per2,11.52681827545166,60.3,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI1_knn5_per3,12.499900102615356,59.53333333333333,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn1_per1,9.450571775436401,63.20000000000001,0.0,1.7777777777777777,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn1_per2,11.54543161392212,59.9,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn1_per3,12.641088008880615,61.725,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn3_per1,10.50072169303894,60.42,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn3_per2,10.498628377914429,62.67,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn3_per3,12.60824990272522,61.51666666666667,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn5_per1,9.420174360275269,64.83333333333333,0.0,1.7777777777777777,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn5_per2,11.5558922290802,58.96363636363637,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI2_knn5_per3,12.550984382629395,59.824999999999996,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn1_per1,4.214207887649536,34.85,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn1_per2,4.206308603286743,35.0,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn1_per3,4.191982507705688,41.875,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn3_per1,4.199438571929932,33.875,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn3_per2,4.203311204910278,43.95,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn3_per3,4.222209692001343,36.825,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn5_per1,4.203697443008423,32.45,0.0,1.75,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn5_per2,4.192936897277832,34.95,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI3_knn5_per3,4.215302228927612,39.6,0.0,1.75,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn1_per1,9.459171295166016,63.28888888888889,0.0,1.7777777777777777,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn1_per2,11.522183656692505,61.372727272727275,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn1_per3,12.617838382720947,63.38333333333333,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn3_per1,10.48940896987915,58.510000000000005,0.0,1.78,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn3_per2,11.572082996368408,60.72727272727273,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn3_per3,12.602037191390991,61.44166666666666,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn5_per1,10.516087055206299,58.4,0.0,1.78,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn5_per2,11.543203353881836,60.35454545454545,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE3_QI4_knn5_per3,12.535137176513672,61.041666666666664,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn1_per1,10.509522438049316,62.58,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn1_per2,10.484722137451172,63.46999999999999,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn1_per3,12.627620220184326,61.824999999999996,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn3_per1,9.44060754776001,60.900000000000006,0.0,1.8999999999999997,25.22222222222222,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn3_per2,11.570000410079956,59.39090909090908,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn3_per3,12.550107479095459,59.05833333333334,0.0,1.8999999999999997,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn5_per1,10.494638204574585,62.089999999999996,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn5_per2,11.562788248062134,60.59090909090909,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI0_knn5_per3,12.612349033355713,62.49166666666667,0.0,1.8999999999999997,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn1_per1,10.492586851119995,58.010000000000005,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn1_per2,11.525681018829346,60.74545454545455,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn1_per3,13.660122394561768,60.23076923076923,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn3_per1,10.529665470123291,59.589999999999996,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn3_per2,11.572954416275024,63.21818181818182,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn3_per3,12.558842182159424,65.08333333333333,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn5_per1,10.496263265609741,60.45,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn5_per2,12.579824447631836,60.23333333333333,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI1_knn5_per3,13.639436721801758,60.51538461538461,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn1_per1,10.502558469772339,58.220000000000006,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn1_per2,11.576210260391235,65.10909090909091,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn1_per3,12.635500192642212,65.075,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn3_per1,10.540732145309448,60.85,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn3_per2,11.538947343826294,62.09090909090909,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn3_per3,12.63034176826477,62.40833333333333,0.0,1.8999999999999997,25.166666666666668,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn5_per1,10.539856910705566,63.220000000000006,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn5_per2,10.505288124084473,64.28999999999999,0.0,1.9,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI2_knn5_per3,12.537616491317749,59.60833333333333,0.0,1.8999999999999997,25.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn1_per1,4.209602117538452,40.65,0.0,1.9,25.5,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn1_per2,5.250816583633423,46.42,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn1_per3,5.281864881515503,39.82,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn3_per1,4.208197355270386,39.175,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn3_per2,4.171895503997803,46.5,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn3_per3,5.237950801849365,40.08,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn5_per1,4.198031187057495,39.474999999999994,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn5_per2,4.227660655975342,46.6,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI3_knn5_per3,5.23667573928833,41.519999999999996,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn1_per1,10.522213459014893,59.25,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn1_per2,11.524779081344604,62.654545454545456,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn1_per3,13.65004825592041,60.56923076923077,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn3_per1,9.408846139907837,59.48888888888889,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn3_per2,11.516214370727539,58.845454545454544,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn3_per3,12.587791681289673,61.39166666666667,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn5_per1,9.390677213668823,58.28888888888889,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn5_per2,11.59610652923584,62.972727272727276,0.0,1.9,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE5_QI4_knn5_per3,12.517380475997925,63.65833333333333,0.0,1.8999999999999997,26.0,$\epsilon$-3PrivateSMOTE
ds33_0.1-privateSMOTE_QI0_knn1_per1,12.929537296295166,66.34166666666667,0.0,28.041666666666668,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn1_per2,15.106719017028809,66.79285714285714,0.0,28.042857142857144,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn1_per3,15.12131953239441,68.11428571428571,0.0,28.0,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn3_per1,11.907678127288818,69.5,0.0,28.045454545454547,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn3_per2,14.068840980529785,67.06923076923077,0.0,28.06153846153846,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn3_per3,16.237940073013306,66.20666666666666,0.0,28.086666666666666,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn5_per1,11.910806655883789,69.34545454545454,0.0,28.00909090909091,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn5_per2,14.095975637435913,67.8923076923077,0.0,28.03846153846154,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI0_knn5_per3,16.230029582977295,66.67333333333333,0.0,28.086666666666666,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn1_per1,11.897314548492432,71.13636363636364,0.0,28.027272727272727,42.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn1_per2,14.059473276138306,65.96153846153847,0.0,28.00769230769231,42.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn1_per3,15.08934473991394,67.29285714285714,0.0,28.07857142857143,42.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn3_per1,11.859503984451294,68.32727272727273,0.0,28.072727272727274,42.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn3_per2,14.010944366455078,66.47692307692307,0.0,28.084615384615386,41.30769230769231,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn3_per3,15.11344051361084,68.71428571428571,0.0,28.08571428571429,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn5_per1,12.97462773323059,64.29166666666667,0.0,28.083333333333332,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn5_per2,14.078764915466309,68.50769230769231,0.0,28.084615384615386,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI1_knn5_per3,16.225277185440063,65.02,0.0,28.086666666666666,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn1_per1,11.887730598449707,68.68181818181819,0.0,28.081818181818186,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn1_per2,12.956198453903198,62.96666666666667,0.0,28.083333333333332,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn1_per3,15.075382947921753,66.01428571428572,0.0,28.08571428571429,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn3_per1,11.88167929649353,67.98181818181818,0.0,28.081818181818186,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn3_per2,12.938981056213379,69.25,0.0,28.083333333333332,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn3_per3,15.088093996047974,68.37142857142858,0.0,28.08571428571429,41.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn5_per1,11.885226249694824,66.91818181818182,0.0,28.081818181818186,41.90909090909091,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn5_per2,12.948586225509644,68.34166666666667,0.0,28.083333333333332,42.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI2_knn5_per3,15.087423086166382,64.39285714285714,0.0,28.08571428571429,42.0,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn1_per1,3.007497072219848,33.5,0.0,14.300000000000002,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn1_per2,5.011193513870239,43.2,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn1_per3,4.007892847061157,33.05,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn3_per1,3.006854772567749,36.699999999999996,0.0,14.300000000000002,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn3_per2,4.00949764251709,29.975,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn3_per3,4.007476091384888,33.25,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn5_per1,4.010873556137085,35.05,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn5_per2,4.007640600204468,38.9,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI3_knn5_per3,4.009728193283081,35.875,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn1_per1,11.02024793624878,62.72727272727273,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn1_per2,13.018743515014648,64.76923076923077,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn1_per3,13.020030498504639,61.69230769230769,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn3_per1,11.019909620285034,65.77272727272727,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn3_per2,11.017459630966187,63.472727272727276,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn3_per3,13.022100448608398,66.68461538461538,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn5_per1,10.016069650650024,66.96000000000001,0.0,14.3,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn5_per2,12.019566774368286,66.78333333333333,0.0,14.300000000000002,,0.1-privateSMOTE
ds33_0.1-privateSMOTE_QI4_knn5_per3,14.022642135620117,67.4857142857143,0.0,14.3,,0.1-privateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn1_per1,9.432027578353882,63.46666666666667,0.0,1.7777777777777777,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn1_per2,11.56462812423706,63.03636363636363,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn1_per3,13.66761827468872,61.51538461538462,0.0,1.7846153846153845,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn3_per1,10.518236637115479,60.31,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn3_per2,11.533970594406128,61.627272727272725,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn3_per3,12.613629341125488,63.94166666666666,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn5_per1,10.537524938583374,60.2,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn5_per2,11.586925745010376,61.68181818181818,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI0_knn5_per3,12.552920818328857,62.041666666666664,0.0,1.7833333333333334,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn1_per1,10.48938512802124,58.71,0.0,1.78,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn1_per2,11.568838596343994,61.50909090909091,0.0,1.781818181818182,26.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn1_per3,12.596137046813965,62.291666666666664,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn3_per1,9.473343133926392,63.044444444444444,0.0,1.7777777777777777,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn3_per2,11.533838272094727,60.472727272727276,0.0,1.781818181818182,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn3_per3,12.577815532684326,64.3,0.0,1.7833333333333334,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn5_per1,10.487303495407104,60.379999999999995,0.0,1.78,25.0,$\epsilon$-2PrivateSMOTE
ds33_0.5-privateSMOTE3_QI1_knn5_per2,10.442687034606934,64.66,0.0,1.78,25.0,$\epsilon$-2PrivateSMOTE
